start,end,label,file name,missing queen,queen,active day,swarming,duration
52.49,75.96,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,23.46999999999999
75.97,87.39,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,11.420000000000002
87.4,97.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,10.08999999999999
97.5,112.54,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,15.040000000000006
112.55,117.4,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,4.8500000000000085
117.41,132.42,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,15.009999999999991
132.43,142.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,10.060000000000002
142.5,152.51,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,10.009999999999991
152.52,184.98,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,32.45999999999998
184.99,192.51,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,7.519999999999982
192.52,269.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,77.45000000000002
269.98,302.43,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,32.44999999999999
302.44,375.41,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,72.97000000000003
375.42,376.99,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,1.5699999999999932
377.0,419.99,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,42.99000000000001
420.0,422.43,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,2.430000000000007
422.44,587.48,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,165.04000000000002
587.49,595.14,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,7.649999999999977
595.15,595.2,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_10_00,False,True,False,False,0.05000000000006821
0.0,12.44,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,12.44
12.45,24.99,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,12.54
25.0,30.01,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,5.010000000000002
30.02,37.54,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,7.52
37.55,47.45,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,9.900000000000006
47.46,55.04,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,7.579999999999998
55.05,59.96,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,4.910000000000004
59.97,70.02,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,10.049999999999997
70.03,109.91,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,39.879999999999995
109.92,122.46,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,12.539999999999992
122.47,124.98,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,2.510000000000005
124.99,137.41,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,12.420000000000002
137.42,140.09,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,2.670000000000016
140.1,152.45,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,12.349999999999994
152.46,162.58,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,10.120000000000005
162.59,165.06,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,2.469999999999999
165.07,180.98,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,15.909999999999997
180.99,184.0,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,3.009999999999991
184.01,191.0,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,6.990000000000009
191.01,192.58,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,1.5700000000000216
192.59,200.98,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,8.389999999999986
200.99,203.97,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,2.9799999999999898
203.98,213.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,9.990000000000009
213.98,216.0,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,2.0200000000000102
216.01,237.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,21.960000000000008
237.98,240.51,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,2.530000000000001
240.52,248.05,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,7.530000000000001
248.06,257.44,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,9.379999999999995
257.45,272.5,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,15.050000000000011
272.51,305.09,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,32.579999999999984
305.1,387.51,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,82.40999999999997
387.52,400.06,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,12.54000000000002
400.07,427.45,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,27.379999999999995
427.46,442.46,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,15.0
442.47,464.95,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,22.47999999999996
464.96,472.48,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,7.520000000000039
472.49,487.51,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,15.019999999999982
487.52,507.52,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,20.0
507.53,542.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,34.960000000000036
542.5,552.54,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,10.039999999999964
552.55,555.96,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,3.410000000000082
555.97,562.5,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,6.529999999999973
562.51,577.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,14.980000000000018
577.5,579.97,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,2.4700000000000273
579.98,598.4,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_20_00,False,True,False,False,18.41999999999996
0.0,10.01,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,10.01
10.02,22.46,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,12.440000000000001
22.47,62.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,40.02
62.5,80.0,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,17.5
80.01,157.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,77.48
157.5,164.99,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,7.490000000000009
165.0,203.57,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,38.56999999999999
203.58,204.48,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,0.8999999999999773
204.49,205.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.4799999999999898
205.98,207.23,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.25
207.24,228.5,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,21.25999999999999
228.51,229.95,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.4399999999999977
229.96,250.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,21.00999999999999
250.98,264.99,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,14.01000000000002
265.0,269.91,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,4.910000000000025
269.92,284.99,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,15.069999999999993
285.0,314.93,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,29.930000000000007
314.94,322.53,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,7.589999999999975
322.54,327.54,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,5.0
327.55,336.54,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,8.990000000000009
336.55,344.5,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,7.949999999999989
344.51,345.54,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.0300000000000296
345.55,354.93,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,9.379999999999995
354.94,355.97,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.0300000000000296
355.98,360.02,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,4.039999999999964
360.03,372.54,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,12.510000000000048
372.55,381.43,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,8.879999999999995
381.44,382.5,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.0600000000000023
382.51,384.98,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,2.4700000000000273
384.99,385.98,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,0.9900000000000091
385.99,387.51,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.5199999999999818
387.52,396.0,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,8.480000000000018
396.01,396.79,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,0.7800000000000296
396.8,402.53,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,5.729999999999961
402.54,405.08,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,2.5399999999999636
405.09,411.46,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,6.3700000000000045
411.47,417.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,6.019999999999982
417.5,419.04,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.5400000000000205
419.05,427.99,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,8.939999999999998
428.0,430.02,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,2.019999999999982
430.03,434.93,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,4.900000000000034
434.94,442.5,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,7.560000000000002
442.51,450.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,7.980000000000018
450.5,454.02,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,3.519999999999982
454.03,464.98,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,10.950000000000045
464.99,472.51,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,7.519999999999982
472.52,515.0,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,42.48000000000002
515.01,534.94,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,19.930000000000064
534.95,542.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,8.019999999999982
542.98,544.51,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,1.5299999999999727
544.52,547.06,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,2.5399999999999636
547.07,554.94,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,7.8700000000000045
554.95,569.94,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,14.990000000000009
569.95,574.98,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,5.029999999999973
574.99,580.02,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,5.029999999999973
580.03,587.49,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,7.460000000000036
587.5,592.5,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,5.0
592.51,598.3,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,5.789999999999964
598.31,598.4,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_30_00,False,True,False,False,0.09000000000003183
0.0,152.41,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,152.41
152.42,167.49,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,15.070000000000022
167.5,172.5,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,5.0
172.51,185.02,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,12.51000000000002
185.03,211.45,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,26.419999999999987
211.46,213.02,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,1.5600000000000023
213.03,223.48,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,10.449999999999989
223.49,224.99,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,1.5
225.0,244.02,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,19.02000000000001
244.03,245.95,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,1.9199999999999875
245.96,301.01,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,55.04999999999998
301.02,304.06,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,3.0400000000000205
304.07,336.5,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,32.43000000000001
336.51,340.03,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,3.519999999999982
340.04,358.52,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,18.47999999999996
358.53,360.99,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,2.4600000000000364
361.0,512.41,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,151.40999999999997
512.42,525.06,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,12.639999999999986
525.07,542.49,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,17.41999999999996
542.5,565.09,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,22.590000000000032
565.1,575.99,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,10.889999999999986
576.0,578.53,nobee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,2.5299999999999727
578.54,598.4,bee,Hive1_12_06_2018_QueenBee_H1_audio___15_40_00,False,True,False,False,19.860000000000014
0.0,0.02,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,0.02
0.03,1.5,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,1.47
1.51,24.92,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,23.41
24.93,35.01,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,10.079999999999998
35.02,40.98,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,5.959999999999994
40.99,46.02,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,5.030000000000001
46.03,52.53,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,6.5
52.54,57.44,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,4.899999999999999
57.45,69.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,12.519999999999996
69.98,77.98,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,8.0
77.99,82.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,4.980000000000004
82.98,85.47,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,2.489999999999995
85.48,106.97,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,21.489999999999995
106.98,109.44,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,2.4599999999999937
109.45,144.98,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,35.52999999999999
144.99,149.89,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,4.899999999999977
149.9,195.0,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,45.099999999999994
195.01,222.43,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,27.420000000000016
222.44,242.55,bee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,20.110000000000014
242.56,247.52,nobee,Hive1_12_06_2018_QueenBee_H1_audio___16_00_00,False,True,False,False,4.960000000000008
